lux,,5090339.596,,,,0.006388572,,
,,Luminance(cd/m2),Radinance(W/sr*m2),,,,,
60,,846476.4592,5247.681155,,,5408.138098,4857.96,-0.101731518
61,,863455.8333,5352.943789,,,5516.619319,4280.95,-0.223990319
62,,1019527.436,6320.500532,,,6513.760786,5446.9,-0.163785687
63,,1223348.96,7584.080114,,,7815.976502,6941.91,-0.111830748
64,,1381627.259,8565.317147,,,8827.216557,7831.37,-0.112815467
65,,1874340.814,11619.86593,,,11975.16346,11305.5,-0.055921029
66,,2004061.787,12424.06349,,,12803.95075,12526.5,-0.021669152
67,,1932995.639,11983.49307,,,12349.90914,14041.1,0.136939539
68,,1990203.631,12338.15066,,,12715.411,12425.4,-0.022807835
69,,1660496.597,10294.15125,,,10608.91276,10666.9,0.005465898
70,,1741768.132,10797.98936,,,11128.15659,10392,-0.066152609
71,,1665936.825,10327.87763,,,10643.67038,10696.7,0.004982269
72,,1547076.427,9591.009559,,,9884.271292,10011.7,0.012892069
73,,1331957.6,8257.393007,,,8509.877104,7899.86,-0.071683421
74,,1234941.97,7655.9503,,,7890.044244,7148.98,-0.093923966
75,,1256183.451,7787.635617,,,8025.756068,7032.91,-0.123707481
76,,1511260.857,9368.973036,,,9655.445618,9197.41,-0.047438061
77,,1489862.958,9236.318012,,,9518.734437,9247.69,-0.02847484
78,,1301825.201,8070.588967,,,8317.361206,7666.85,-0.078211249
79,,1215719.138,7536.779484,,,7767.229574,6981.03,-0.101220077
80,,1040457.616,6450.255955,,,6647.483706,5982.13,-0.100091062
81,,922032.8692,5716.088687,,,5890.868001,5116.41,-0.131467553
82,,1017657.122,6308.905631,,,6501.811351,5535.82,-0.148572651
83,,939310.3599,5823.199477,,,6001.25389,5084.81,-0.152708735
84,,921896.2953,5715.242005,,,5889.99543,4888.87,-0.169970494
85,,912772.799,5658.681425,,,5831.705413,6394.05,0.09642884
86,,1106385.794,6858.973833,,,7068.698841,8234.77,0.164962631
87,,1216513.242,7541.702482,,,7772.303102,9135.73,0.175421221
88,,1316259.022,8160.070593,,,8409.578889,10072,0.19768185
89,,1607688.889,9966.772964,,,10271.52431,11785.3,0.147375953
90,,2087257.831,12939.83249,,,13335.49028,16752.3,0.25621928
91,,1728493.849,10715.69622,,,11043.3472,13579.5,0.229654357
92,,1854161.24,11494.76385,,,11846.23616,14561.1,0.229175225
93,,1691661.754,10487.35781,,,10808.02695,13736.9,0.27099054
94,,1799722.522,11157.2742,,,11498.42719,13122.1,0.141208252
95,,1602986.446,9937.620443,,,10241.4804,13464.3,0.314682982
96,,1437599.298,8912.312521,,,9184.821917,11446.2,0.246208158
97,,1123778.355,6966.797991,,,7179.819909,9005.54,0.254284942
98,,1128019.57,6993.091154,,,7206.917031,8701.34,0.207359536
99,,1212035.766,7513.944633,,,7743.696507,8629.73,0.114419966
100,,1727877.298,10711.87395,,,11039.40806,12550.7,0.136899727
101,,1398290.574,8668.620393,,,8933.67848,12130.7,0.357861717
102,,1257277.78,7794.419844,,,8032.747734,8860.6,0.103059662
103,,1201595.439,7449.220437,,,7676.993258,8686.74,0.131528934
104,,1120557.722,6946.831864,,,7159.243283,6323.41,-0.116748831
105,,874003.2186,5418.331685,,,5584.006564,6347.71,0.136766214
106,,788400.1307,4887.640363,,,5037.088435,5284.12,0.049042531
107,,918246.8491,5692.617477,,,5866.679119,6436.88,0.097193126
108,,921783.5439,5714.543009,,,5889.275062,6516.13,0.106440085
109,,1071456.691,6642.432906,,,6845.536799,7613.37,0.112165521
110,,1127242.689,6988.274927,,,7201.95354,8148.41,0.13141663
111,,1216197.357,7539.744171,,,7770.284912,8730.46,0.123570126
112,,1595807.38,9893.114243,,,10195.61335,8748.98,-0.14188782
113,,1711032.255,10607.44409,,,10931.78507,12654.1,0.157551115
114,,1740993.143,10793.18487,,,11123.20519,12108.6,0.088589106
115,,1714668.968,10629.98969,,,10955.02004,13719.5,0.252348234
116,,1499040.494,9293.213611,,,9577.369717,12103.6,0.26377078
117,,1674032.298,10378.06503,,,10695.39235,11933.6,0.115770194
118,,1554386.633,9636.32875,,,9930.976196,13182.2,0.327382096
119,,1539165.965,9541.969112,,,9833.731349,12237,0.24439031
120,,1895411.272,11750.491,,,12109.78262,12601.3,0.040588456
121,,1562574.582,9687.08946,,,9983.289002,12659.4,0.268059053
122,,1410339.83,8743.319049,,,9010.661176,9946.37,0.103844635
123,,1455164.161,9021.204856,,,9297.043824,12226.6,0.315106203
124,,1040259.982,6449.030741,,,6646.221028,8730.33,0.313578041
125,,863813.25,5355.159572,,,5518.902854,6147.11,0.113828267
126,,845689.7538,5242.804021,,,5403.111837,5568.76,0.030657919
127,,1114526.044,6909.438833,,,7120.706896,7307.97,0.026298387
128,,1465365.721,9084.44883,,,9362.221592,9888.77,0.056241823
129,,1572321.135,9747.512644,,,10045.55973,11726.5,0.167331668
130,,1656843.233,10271.50244,,,10585.57142,11386.9,0.075700078
131,,1576368.752,9772.605608,,,10071.41995,11746.6,0.166330076
132,,1947336.008,12072.39535,,,12441.52975,11401.9,-0.083561248
133,,2140126.488,13267.58863,,,13673.26813,16061.4,0.174656991
134,,1681044.126,10421.53445,,,10740.19092,14710.6,0.3696777
135,,1552953.161,9627.442028,,,9921.817747,10657.7,0.074168088
136,,1329725.161,8243.553134,,,8495.614052,10186,0.198971603
137,,1042420.755,6462.426326,,,6660.026207,8517.83,0.278948421
138,,944610.1113,5856.054975,,,6035.114001,6641.93,0.100547562
139,,1481467.052,9184.268085,,,9465.092993,9063.7,-0.042407718
140,,1636559.326,10145.75354,,,10455.97753,11174.6,0.068728387
141,,1787261.393,11080.02216,,,11418.81304,11293.6,-0.010965504
142,,1706072.314,10576.69523,,,10900.09601,12828.3,0.17689789
143,,1344328.093,8334.083155,,,8588.912186,10304.9,0.199791054
144,,1190310.288,7379.258808,,,7604.89243,8899.54,0.170238775
145,,1325260.049,8215.871932,,,8467.08645,9039.01,0.067546677
